sample,fctngrp,count,tray_num,block_num,desert,fire_name_fg,fire_year_fg,TSF_fg,TSF2_fg,burn_fg,plot_num_fg,fullplot_name_fg,line_fg,location_fg,overstory_fg,unique_ID_fg,date_coll_fg,data_type,fire_name_attr,fire_year_attr,TSF_attr,TSF2_attr,burn_attr,plot_num_attr,fullplot_name_attr,line_attr,location_attr,overstory_attr,unique_ID_attr,date_coll_attr
396,AG,11,50,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,1,10,I,SO-GST-05-1-1-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,1,10,I,SO-GST-05-1-1-10-I,2018-09-27
397,AF,1,50,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26
397,AG,4,50,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,2,20,I,SO-GST-CON-3-2-20-I,2018-09-26
398,AF,1,50,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26
398,PG,2,50,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,2,20,I,GB-OW-01-3-2-20-I,2018-06-26
399,AF,2,50,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24
399,AG,3,50,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,3,20,I,SO-GAT-CON-2-3-20-I,2018-09-24
400,PG,2,50,5,CP,,CON,control,con,control,2,MV-CON-2,1,20,S,MV-CON-2-1-1-20-S,2018-06-07,seedbank,,CON,control,con,control,32,MV-CON-2,1,20,S,MV-CON-2-1-1-20-S,2018-06-07
401,AF,1,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07
401,PF,1,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07
401,PG,14,51,5,CP,,89,30,30F,burned,3,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,3,20,S,MV-89-3-3-3-20-S,2018-06-07
402,AF,1,51,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23
402,AG,1,51,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,1,20,I,GB-RAD-84-1-1-20-I,2018-06-23
403,AF,6,51,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,2,20,I,CH-KNT-89-2-2-20-I,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,2,20,I,CH-KNT-89-2-2-20-I,2018-10-22
404,AF,5,51,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22
404,PG,1,51,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,1,10,S,CH-KNT-89-3-1-10-S,2018-10-22
405,AF,17,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25
405,AG,8,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25
405,SH,1,51,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,20,S,SO-GST-CON-2-1-20-S,2018-09-25
406,AF,20,51,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,20,I,CH-JCB-CON-1-1-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,1,20,I,CH-JCB-CON-1-1-20-I,2018-10-21
407,AF,11,51,5,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23
407,AG,3,51,5,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,1,20,S,SO-GAT-80-2-1-20-S,2018-09-23
409,AF,1,52,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,3,10,S,GB-RAD-CON-2-3-10-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,3,10,S,GB-RAD-CON-2-3-10-S,2018-06-23
410,AF,7,52,5,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,S,CH-JCB-01-1-3-10-S,2018-10-20,seedbank,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,S,CH-JCB-01-1-3-10-S,2018-10-20
411,AF,3,52,5,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,20,I,CH-JCB-CON-2-1-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,1,20,I,CH-JCB-CON-2-1-20-I,2018-10-21
412,AF,7,52,5,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,S,CH-JCB-01-3-3-20-S,2018-10-20,seedbank,JCB,1,15,15F,burned,3,CH-JCB-01-3,3,20,S,CH-JCB-01-3-3-20-S,2018-10-20
413,PF,7,52,5,CP,,CON,control,con,control,1,MV-CON-1,3,20,S,MV-CON-1-3-3-20-S,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,3,20,S,MV-CON-1-3-3-20-S,2018-06-08
414,AF,1,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08
414,PF,1,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08
414,PG,5,52,5,CP,,CON,control,con,control,1,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,1,20,I,MV-CON-1-1-1-20-I,2018-06-08
415,AF,1,52,5,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,10,I,GB-OW-CON-2-3-10-I,2018-06-25,seedbank,OW,CON,control,15C,control,17,GB-OW-CON-2,3,10,I,GB-OW-CON-2-3-10-I,2018-06-25
418,AF,9,53,5,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,2,20,S,CH-KNT-89-3-2-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,2,20,S,CH-KNT-89-3-2-20-S,2018-10-22
419,AF,13,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23
419,AG,1,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23
419,PF,1,53,5,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,20,S,SO-GAT-80-3-2-20-S,2018-09-23
420,AF,4,53,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23
420,AG,1,53,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,3,10,I,GB-RAD-84-1-3-10-I,2018-06-23
421,AF,2,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26
421,AG,3,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26
421,SH,1,53,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,2,10,S,SO-GST-05-3-2-10-S,2018-09-26
422,PG,2,53,5,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,10,S,GB-OW-01-3-1-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,1,10,S,GB-OW-01-3-1-10-S,2018-06-26
423,AF,7,53,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22
423,AG,1,53,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,3,20,S,CH-KNT-89-2-3-20-S,2018-10-22
424,AF,4,53,5,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,1,20,I,CH-JCB-CON-3-1-20-I,2018-10-21,seedbank,JCB,CON,control,15C,control,6,CH-JCB-CON-3,1,20,I,CH-JCB-CON-3-1-20-I,2018-10-21
425,AF,22,54,6,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24
425,AG,2,54,6,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,1,20,S,SO-GAT-CON-2-1-20-S,2018-09-24
426,AF,7,54,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,2,20,I,CH-KNT-CON-1-2-20-I,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,2,20,I,CH-KNT-CON-1-2-20-I,2018-10-24
427,AF,2,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26
427,AG,1,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26
427,PG,9,54,6,GB,OW,1,15,15F,burned,2,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,2,10,I,GB-OW-01-2-2-10-I,2018-06-26
428,AF,1,54,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25
428,AG,9,54,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,10,I,SO-GST-CON-1-2-10-I,2018-09-25
429,AF,1,54,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27
429,PF,3,54,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,3,10,I,GB-RAD-84-3-3-10-I,2018-06-27
431,AF,1,54,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23
431,PF,2,54,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,2,20,S,GB-RAD-CON-2-2-20-S,2018-06-23
432,AF,4,54,6,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,1,10,I,CH-JCB-CON-1-1-10-I,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,1,10,I,CH-JCB-CON-1-1-10-I,2018-10-21
434,AF,1,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27
434,AG,3,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27
434,SH,4,55,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,1,10,S,SO-GST-05-2-1-10-S,2018-09-27
435,AF,13,55,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,1,20,I,CH-KNT-89-1-1-20-I,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,1,20,I,CH-KNT-89-1-1-20-I,2018-10-22
437,AF,1,55,6,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,1,20,I,SO-GAT-CON-3-1-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,1,20,I,SO-GAT-CON-3-1-20-I,2018-09-24
438,AF,31,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25
438,AG,22,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25
438,SH,1,55,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,10,S,SO-GST-CON-2-1-10-S,2018-09-25
439,AF,9,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23
439,AG,1,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23
439,SH,5,55,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,1,20,S,SO-GAT-80-3-1-20-S,2018-09-23
440,PG,3,55,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,1,20,S,GB-OW-01-3-1-20-S,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,1,20,S,GB-OW-01-3-1-20-S,2018-06-26
442,AF,5,56,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,1,10,S,GB-RAD-84-1-1-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,1,10,S,GB-RAD-84-1-1-10-S,2018-06-23
443,PF,1,56,6,CP,,CON,control,con,control,1,MV-CON-1,2,10,I,MV-CON-1-2-2-10-I,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,10,I,MV-CON-1-2-2-10-I,2018-06-08
444,AF,4,56,6,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,2,10,I,CH-JCB-01-1-2-10-I,2018-10-20,seedbank,JCB,1,15,15F,burned,1,CH-JCB-01-1,2,10,I,CH-JCB-01-1-2-10-I,2018-10-20
446,AF,1,56,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,1,10,S,CH-KNT-CON-3-1-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,12,CH-KNT-CON-3,1,10,S,CH-KNT-CON-3-1-10-S,2018-10-24
447,AG,6,56,6,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,20,I,SO-GAT-CON-3-3-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,3,20,I,SO-GAT-CON-3-3-20-I,2018-09-24
448,AF,5,56,6,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,3,10,S,CH-KNT-CON-3-3-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,12,CH-KNT-CON-3,3,10,S,CH-KNT-CON-3-3-10-S,2018-10-24
449,AF,5,57,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25
449,AG,2,57,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,3,20,S,SO-GST-CON-1-3-20-S,2018-09-25
450,AF,7,57,6,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,1,10,I,CH-JCB-01-2-1-10-I,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,1,10,I,CH-JCB-01-2-1-10-I,2018-10-19
451,AF,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07,seedbank,,CON,control,con,control,32,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07
451,PF,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07,seedbank,,CON,control,con,control,32,MV-CON-2,1,10,I,MV-CON-2-1-1-10-I,2018-06-07
452,AF,7,57,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23
452,AG,11,57,6,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,20,I,GB-RAD-CON-2-1-20-I,2018-06-23
453,PG,1,57,6,CP,,CON,control,con,control,2,MV-CON-2,3,10,S,MV-CON-2-3-3-10-S,2018-06-07,seedbank,,CON,control,con,control,32,MV-CON-2,3,10,S,MV-CON-2-3-3-10-S,2018-06-07
454,AF,1,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23
454,AG,1,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23
454,PG,16,57,6,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,2,10,I,GB-RAD-84-1-2-10-I,2018-06-23
455,AF,10,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23
455,AG,2,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23
455,PF,1,57,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,10,S,SO-GAT-80-3-2-10-S,2018-09-23
456,AF,13,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23
456,AG,29,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23
456,PG,3,57,6,GB,RAD,84,30,30F,burned,2,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23,seedbank,RAD,84,30,30F,burned,20,GB-RAD-84-2,2,10,I,GB-RAD-84-2-2-10-I,2018-06-23
457,PF,1,58,6,CP,,CON,control,con,control,3,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07
457,PG,11,58,6,CP,,CON,control,con,control,3,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07,seedbank,,CON,control,con,control,33,MV-CON-3,2,20,S,MV-CON-3-2-2-20-S,2018-06-07
458,AF,5,58,6,CH,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,I,CH-JCB-01-1-3-10-I,2018-10-20,seedbank,JCB,1,15,15F,burned,1,CH-JCB-01-1,3,10,I,CH-JCB-01-1-3-10-I,2018-10-20
459,AF,4,58,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25
459,AG,6,58,6,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,2,10,I,SO-GST-CON-2-2-10-I,2018-09-25
460,AF,14,58,6,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,1,20,S,CH-KNT-89-1-1-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,1,20,S,CH-KNT-89-1-1-20-S,2018-10-22
461,AF,3,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23
461,AG,2,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,2,10,I,SO-GAT-80-3-2-10-I,2018-09-23
462,AF,3,58,6,SO,GAT,80,30,30F,burned,3,SO-GAT-80-3,3,10,I,SO-GAT-80-3-3-10-I,2018-09-23,seedbank,GAT,80,30,30F,burned,36,SO-GAT-80-3,3,10,I,SO-GAT-80-3-3-10-I,2018-09-23
463,AF,2,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25
463,AG,4,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25
463,SH,2,58,6,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,2,10,S,SO-GST-CON-1-2-10-S,2018-09-25
464,AF,1,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07
464,PF,3,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07
