"=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.q.lmfdb_label"", ""lmfdb_label"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.q.conductor"", ""conductor"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.discriminant"", ""disc"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.rank"", ""rank"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.regulator"", ""regulator"")","=HYPERLINK(""https://www.lmfdb.org/knowledge/show/ec.mordell_weil_group"", ""mwgens"")"
9820.c1,9820,-4910000,2,0.17487321080130402241273105074,"[(5, 5), (7, 7)]"
9820.d1,9820,-4910000,2,0.72190571942466009026456510145,"[(7, 25), (13/3, 125/3)]"
9820.e1,9820,-1183707710000,1,12.551798170446779992782149317,"[(273253/6, 142592471/6)]"
9822.a1,9822,-643694592,1,5.0668744154099797322265673014,"[(149, 1742)]"
9822.b1,9822,-111356021376,1,0.20423035061968835331067856043,"[(64, 454)]"
9822.c1,9822,-28640952,1,0.24119428232044747016928421361,"[(8, 23)]"
9823.a1,9823,-5609949034667219,1,0.14141933032877788764133223099,"[(548, 12644)]"
9824.a1,9824,-1257472,1,2.0707792390199309219105204122,"[(17, 60)]"
9824.b1,9824,-1257472,1,1.4356145356896516109792365413,"[(9, 28)]"
9824.d1,9824,-19648,2,1.7887311586064700929837465882,"[(3, 2), (4, 6)]"
9824.e1,9824,-19648,1,0.68337888645559805938332629639,"[(1, 2)]"
9824.f1,9824,-1257472,1,1.5564005242034599573274053719,"[(11, 36)]"
9825.a1,9825,-9825,2,1.6076502050410107501621408723,"[(1, 0), (4, 7)]"
9828.a1,9828,-2476656,2,0.10932972713053216063683591556,"[(1, 21), (25/2, 21/2)]"
9828.b1,9828,-4334962819824,1,0.95013116196254776742273513311,"[(-5, 343)]"
9828.c1,9828,-1381895424,1,3.6547858170156303756756437033,"[(222, 3094)]"
9828.f1,9828,400667904,1,0.54917101765405539497027190713,"[(-8, 26)]"
9828.g1,9828,-1007401764096,1,0.45500555140519928719176022701,"[(127, 26)]"
9828.h1,9828,-5946451056,1,1.4674470105821254094365548463,"[(121/2, 1029/2)]"
9829.a1,9829,9829,1,0.30122501323458396762894879992,"[(8, 0)]"
9829.b1,9829,9829,2,1.4259977688218646401717534828,"[(-3, 0), (12, 39)]"
9829.c1,9829,9829,2,0.80324854021799325728032526286,"[(4, 0), (17/2, -3/2)]"
9830.b1,9830,629120,1,1.7660014054208713279653830784,"[(-1, 8)]"
9830.c1,9830,149993896484375000000000,1,6.7258536737538539249800439756,"[(2157, 37325)]"
9831.a1,9831,-2565891,1,0.27482889792483787535446134137,"[(13, 37)]"
9832.a1,9832,19664,2,0.60445953668711774030970755066,"[(-1, 1), (-2, 2)]"
9832.b1,9832,314624,2,0.80139837225048102632804906880,"[(0, 4), (4, 4)]"
9832.d1,9832,19664,2,1.0081382389304112948739654549,"[(-2, 1), (10, 29)]"
9832.e1,9832,1258496,2,0.96853335591939413558652753920,"[(3, 8), (-5, 24)]"
9832.f1,9832,19664,1,3.3975565045687668584205626700,"[(29, 51)]"
9834.g1,9834,-1298088,1,0.47732544052351593601239100633,"[(11, 27)]"
9834.h1,9834,-294870208512,1,0.77792700349303322647509762266,"[(603, -298)]"
9834.j1,9834,-249824824128,1,0.093623357485699923798553400599,"[(92, 845)]"
9834.l2,9834,-211338245712,1,3.3489444396256962578280941692,"[(18, 156)]"
9835.b1,9835,43028125,1,0.13715004925009304663058706600,"[(0, 17)]"
9836.a1,9836,629504,1,0.51218025003755048870223677029,"[(3, 2)]"
9840.c1,9840,-20152320,1,0.30310125438058730334668030624,"[(8, 16)]"
9840.e1,9840,-229547520000,1,2.5544047849287805293239681470,"[(36, 325)]"
9840.i1,9840,-19680000,1,0.94177652155475866308063010878,"[(-4, 25)]"
9840.k1,9840,-4804687500000000,1,0.25188961951974041120745590837,"[(1149, 18750)]"
9840.n1,9840,-23931405174497280,1,3.6577303448940672489752127153,"[(2512, 1768)]"
9840.w1,9840,-408084480,1,0.34881801765367391760416031370,"[(18, 72)]"
9840.ba1,9840,-7084800000,1,0.075437886836243399162004650855,"[(50, 300)]"
9842.a1,9842,299536791589543424,2,0.89081454935940445944128725463,"[(-432, 1479), (-356, 643)]"
9842.b1,9842,-1259776,1,0.44093459881200256469758889100,"[(1, 7)]"
9842.c1,9842,1102304,1,1.2952123209345234001775262144,"[(-7, 5)]"
9842.d1,9842,310013393489534,1,4.5710880429120283506935212153,"[(-57237/7, 203160/7)]"
9842.e1,9842,3456825344,2,0.091089871769839596695969197137,"[(0, 98), (28, 70)]"
9842.f1,9842,724021883787862016,1,0.14116611071478619038078642574,"[(-444, 1591)]"
9842.i1,9842,298956024184936205024,1,0.088757867794512368543669268449,"[(17879, 2343697)]"
9842.l1,9842,6036216704,1,0.12246065827505402396268280609,"[(105, 983)]"
9844.a1,9844,-1179035056112,1,0.81112953208127129684298560912,"[(-99/2, 2461/2)]"
9846.b1,9846,-6533332992,1,0.80135696897547344501024835284,"[(2, 63)]"
9848.a1,9848,-19696,1,0.81067728953239781139092111461,"[(0, 3)]"
9849.b1,9849,-70942347,1,0.59228949567841558924060376689,"[(16, 73)]"
9849.e1,9849,-212827041,1,3.0360960055682387414490476278,"[(14, 32)]"
9849.h1,9849,-5234162409,2,0.34944934212408377836967831393,"[(19, 112), (127, 1381)]"
9849.l1,9849,-1158725001,2,1.1994346063727234238818425262,"[(20, 39), (173/4, 1075/4)]"
9849.n1,9849,-1915443369,1,8.6609701452006711871431876657,"[(13789, 1612148)]"
9850.f1,9850,-30781250000,1,1.4922950743404452348732590094,"[(261, -130)]"
9850.h1,9850,-1987020800,1,0.54759433450659843418962392972,"[(36, 179)]"
9850.i1,9850,-20656947200,1,0.28462754020961386541391771909,"[(-12, 262)]"
9854.a1,9854,-15297191936,1,1.8177310171382060826766397404,"[(81, 149)]"
9854.b1,9854,-256204,1,0.37479224780563865840708983052,"[(6, 10)]"
9854.c1,9854,1261312,1,0.24319015505845718370777225851,"[(5, 1)]"
9854.d1,9854,3492441751552,1,0.11420366731837841162140825565,"[(-59, 237)]"
9858.a1,9858,-32080455648,1,0.23250701641428849207115161468,"[(16, 131)]"
9858.c1,9858,-475511946984,1,0.19164227474900442996687771007,"[(-54, 265)]"
9858.d1,9858,-23425861613184,1,1.3657144767825431318583472452,"[(37, 193)]"
9858.f1,9858,-1232670818304,1,0.20803376212902937885283867261,"[(130, 1207)]"
9860.d1,9860,-3155200,1,1.7212594550948895094257044124,"[(9, 30)]"
9861.a1,9861,-153172402011,2,1.0238313267364828736645324154,"[(53, 86), (1671/5, 44831/5)]"
9861.b1,9861,-981862277839659,1,1.3198222098551200974772423213,"[(35, 1093)]"
9861.c1,9861,21566007,2,1.3476569666757082961058984737,"[(20, 71), (-1/2, 163/2)]"
9864.a1,9864,-43145136,1,0.85134668386302758997397867649,"[(12, 27)]"
9864.b1,9864,-3787776,2,0.71348127087128387978495064276,"[(7, 24), (-1, 8)]"
9864.c1,9864,-22929094220976,1,5.5037209287484263410369444177,"[(892, 25353)]"
9864.d1,9864,-4793904,1,0.29168828270036156070277457875,"[(2, 9)]"
9864.f1,9864,-5758514187264,1,0.60518480362487492252690531432,"[(95, 1096)]"
9864.g1,9864,-946944,1,0.19106519828705281380135366648,"[(9, 6)]"
9864.j1,9864,-690322176,1,3.0989072851187826102990313926,"[(207, 2916)]"
9864.k1,9864,-690322176,1,0.79897265721496751616102289999,"[(23, 108)]"
9864.m1,9864,-59184,1,0.39501189392848347794997705166,"[(2, 3)]"
9865.a1,9865,49325,2,0.46327847062050615754285024416,"[(2, 2), (13/2, 1/2)]"
9866.a1,9866,1262848,1,0.40035620807272966004034918193,"[(0, 4)]"
9867.a1,9867,-75582659427561,1,0.24606154226971896439281910844,"[(126, 190)]"
9867.c1,9867,-23499671481,1,0.81886531870828793089075990657,"[(36, 103)]"
9867.h1,9867,-29601,1,0.63590038113031386916513349543,"[(0, 3)]"
9872.a1,9872,-631808,1,1.0237850053672001798782831507,"[(3, 2)]"
9873.a1,9873,-21592251,1,0.33624202102474094315157678807,"[(2, 13)]"
9873.b1,9873,-64776753,1,0.74921967467925909421629925298,"[(14, 33)]"
9874.b1,9874,-631936,2,0.41365269756774131264125856545,"[(-3, 5), (1, 5)]"
9876.a1,9876,-1066608,2,0.16620302675981558136951229602,"[(2, 9), (5, 3)]"
9876.b1,9876,-118512,1,1.1801780228277349491497481219,"[(93/2, 3/2)]"
9878.a1,9878,19756,2,0.55379291333220671528453282315,"[(-2, 2), (-1, 1)]"
9878.b1,9878,38247616,2,0.28664332889766402608207325171,"[(0, 44), (5, 21)]"
9878.d1,9878,861642293248,1,1.8271761133029811539598761195,"[(-21, 313)]"
9879.a1,9879,-266466267,1,2.1868585928850446990022296608,"[(43, 240)]"
9879.b1,9879,3286417293,1,2.9535395331418361291329081864,"[(37/2, 617/2)]"
9880.a1,9880,-16697200,1,0.12993928520539495288087470517,"[(16, 65)]"
9880.b1,9880,-494000,1,0.20891374354382181697816970280,"[(-1, 5)]"
9880.c1,9880,-1783340000000,1,0.058125065037661317075161417338,"[(-36, 190)]"
9880.g1,9880,-1264640,1,3.6238212918144600333790105671,"[(100, 1000)]"
9880.h1,9880,-133577600000,1,0.34413221944343009966668781996,"[(60, 520)]"
9880.j1,9880,-127334934350000,1,6.7901574644115580962768660068,"[(-404/3, 21059/3)]"
9882.a1,9882,-67946106404783259648,1,12.555276554964589541251949682,"[(2193185/7, 3240973128/7)]"
9882.b1,9882,-632448,1,2.4421550939460140648334688145,"[(9, 17)]"
9882.c1,9882,9882,1,0.67296690776645171106903092340,"[(3, -1)]"
9882.d1,9882,107224008552,2,0.49687892990399575695623346043,"[(127, 1309), (5, 28)]"
9882.f1,9882,4149491328,1,3.6565053112808979014495017408,"[(29, 88)]"
9882.h1,9882,5692032,2,0.15040635845263244344771066822,"[(-5, 14), (7, 2)]"
9882.i1,9882,2652679176192,1,0.24381023227982144024687152873,"[(201, 1947)]"
9882.k1,9882,64835802,1,12.330019746245928451996383019,"[(154597/36, 19874431/36)]"
9882.l1,9882,-93204535534682112,1,0.14943134826946478811749059538,"[(-5, 2930)]"
9882.m1,9882,-461054592,1,0.22339180855738171157942457704,"[(13, 29)]"
9888.b1,9888,-11390976,1,1.6718467119167018209592498422,"[(7, 4)]"
9888.d1,9888,-158208,1,1.4170304468781646182646541928,"[(1, 4)]"
9888.g1,9888,-74736193536,2,0.11726185987181087999243258985,"[(35, 36), (107, 972)]"
9888.h1,9888,-11390976,2,0.24784266147395080062861915769,"[(-5, 12), (1, 12)]"
9888.j1,9888,-9342024192,1,1.2103211425355296100687081751,"[(39, 162)]"
9889.a1,9889,104536619,1,0.26454137254653791917335997896,"[(-8, 19)]"
9889.b1,9889,-9889,1,1.1951603559024403659681503783,"[(2, 3)]"
9890.a1,9890,-13524776756000000,1,0.31928673574175808030411169917,"[(151, 2612)]"
9890.b1,9890,-247250000,1,1.6558692154577076389818643239,"[(39, 43)]"
9890.c1,9890,-39560000,1,0.17869241101217347605248737788,"[(2, 19)]"
9890.d1,9890,-22672404398080000,1,13.123772763371911128474793687,"[(2379505/17, 3634624120/17)]"
9890.f1,9890,-405094400,2,0.12140699965406020442688745551,"[(-5, 42), (3, 26)]"
9890.g1,9890,-3559890941920,1,0.52460071258936373462762977715,"[(803, 22345)]"
9890.h1,9890,-79120000,1,0.37028536442220318660981522869,"[(5, 22)]"
9890.i1,9890,-158240000,1,0.49431148112387738291536757441,"[(8, 21)]"
9890.j1,9890,-204367578125000000,1,0.74633020650979341453815505050,"[(710, 15270)]"
9894.b1,9894,-729464832,1,0.54136491467276801634001497498,"[(33, 175)]"
9898.a1,9898,-260845715648,1,2.4044879175877559825797625801,"[(146, 123)]"
9898.c1,9898,-15892545536,2,0.082337105231306307071323786974,"[(23, 16), (-1, 176)]"
9898.e1,9898,-201938996,2,0.64226001525301115481914577176,"[(35, 184), (-147/4, 2585/4)]"
9898.g1,9898,-554288,1,0.28264931509427699841657252006,"[(4, 5)]"
9900.a1,9900,-153964800,1,0.23537539479956200828351281419,"[(-1, 18)]"
9900.d1,9900,-1844344339200,1,0.20670917157202135800035671255,"[(-24, 594)]"
9900.j1,9900,-2619807300000000,1,4.9162777720411526730161831729,"[(3974, 239382)]"
9900.t1,9900,-19291308300000000,1,0.89264653793488285521942154670,"[(256, 5346)]"
9900.z1,9900,-39530700000000,1,0.63965104985453601438002714615,"[(700, 18150)]"
9900.bb1,9900,-311778720000,1,0.15160846566092359077095503952,"[(95, 810)]"
9902.a1,9902,158432,1,0.24540470168147565154690148646,"[(6, -1)]"
9903.a1,9903,267381,2,0.48631022917716196296105087503,"[(-2, 4), (7, 13)]"
9903.b1,9903,21657861,1,0.60699268526171595739884171694,"[(14, 40)]"
9903.c1,9903,29709,2,0.53148700949746886512345116349,"[(2, 1), (4, 3)]"
9904.b1,9904,-81133568,1,1.1501974497048715609162940124,"[(39, 6)]"
9904.c1,9904,-1267712,1,1.5721090828826047717012179385,"[(7, 18)]"
9906.a1,9906,9401824224,1,0.23269270893551746882577671049,"[(1, 58)]"
9906.c1,9906,-296704512,1,0.61939305390356480498133957089,"[(-2, 20)]"
9906.e1,9906,25318785024,2,0.083820123781294203458562388898,"[(-7, 99), (-23, 115)]"
9906.g1,9906,1545336,1,0.23001828641908323272660177893,"[(4, 37)]"
9911.a1,9911,-1080507131,2,0.11017725352481802496021082842,"[(18, 93), (69, 450)]"
9911.b1,9911,-31507069,1,0.61463767842946033494598423462,"[(34, 170)]"
9911.c1,9911,-1596176461,1,2.7563192724198850353900256452,"[(389/4, 3183/4)]"
9911.d1,9911,-1596176461,1,3.4111140357750757649782927101,"[(97/8, 3605/8)]"
9911.e1,9911,461294997229,1,1.6269270308334055436393140930,"[(153/2, 1327/2)]"
9912.d1,9912,-30213679104,1,3.3826390618932664472454352352,"[(137, 1566)]"
9914.a1,9914,-10151936,1,8.3522604962052909433376269517,"[(3157/9, 115147/9)]"
9916.a1,9916,42519808,1,1.2559338641296021819453897294,"[(21, 67)]"
9916.b1,9916,-74336721904,1,0.72676898086401437478694613834,"[(4, 111)]"
9916.c1,9916,79688965881088,1,4.6493959426549275239007288410,"[(-14, 179)]"
9918.b1,9918,-347050656,1,1.2126079395664841864193686519,"[(7, 37)]"
9918.c2,9918,-26289884123136,1,1.1898572700816875721644770782,"[(76, 570)]"
9918.i1,9918,-8242800911519976,1,1.1996913208482265089967373457,"[(209, 624)]"
9918.m1,9918,-1756943946,1,1.5314735473919665927915926649,"[(47/2, 435/2)]"
9918.n1,9918,-32778765201309696,1,0.77575182385988372087524626643,"[(1835, 76906)]"
9918.q1,9918,-488441664,1,1.0223781414566743934343953430,"[(21, 27)]"
9918.r1,9918,-476064,1,0.43709320758190601864499936208,"[(1, 2)]"
9919.a1,9919,-44228821,1,0.66370077455487949714776532373,"[(23, 79)]"
9920.a1,9920,-2539520,1,1.7781678711370155258208633200,"[(1, 1)]"
9920.b1,9920,-1525299200000,1,23.032578694487443123825096780,"[(6902020801/3739, 240580856734039/3739)]"
9920.i1,9920,-63488000,1,3.7350852500514637223125924096,"[(36, 203)]"
9920.k1,9920,-2539520,1,1.2228305411800404003012846245,"[(12, 1)]"
9920.m1,9920,-24800000000000,1,0.52668097194151418364477210357,"[(60, 625)]"
9920.y1,9920,-63488000,1,2.8454073648277957447352706025,"[(-10, 25)]"
9920.z1,9920,-24800000000000,1,2.7718297221551635678498106742,"[(1190, 40625)]"
9920.bb1,9920,-2539520,1,11.264936406618129201152123971,"[(51622/47, 2471431/47)]"
9920.bi1,9920,-2539520,1,4.0349117075447505457427068926,"[(1/3, 161/3)]"
9920.bj1,9920,-1525299200000,1,3.0108790003158030729039037766,"[(2041/3, 341/3)]"
9921.a1,9921,-195275043,2,0.36197584270722486279554864557,"[(1, 13), (31/2, 293/2)]"
9921.b1,9921,-9921,1,2.5065236964495276984511721396,"[(7/2, 1/2)]"
9922.a1,9922,-39688,1,0.49309155071981398295265511478,"[(8, -4)]"
9922.b1,9922,-51134336704,1,1.9825088539022888433178511359,"[(175, 1848)]"
9922.d1,9922,-70309712968,1,3.0573216804499774565698269150,"[(736, 19113)]"
9926.b1,9926,2602041344,1,6.9534941198649811760667124556,"[(-2207/9, 8281/9)]"
9926.c1,9926,39704,1,2.8848471107628303450388242032,"[(-41/3, 76/3)]"
9927.b1,9927,-2412261,1,1.0199621061858695407792338996,"[(-4, 11)]"
9928.a1,9928,-2541568,1,2.3365570554024146891283991745,"[(7, 16)]"
9930.a1,9930,-389078074736640,1,2.7160772958685454198909192614,"[(48, 1192)]"
9930.g1,9930,-8043300,2,0.10425889255665914339880083673,"[(6, 4), (3, 7)]"
9930.h2,9930,-133278203904000000,1,8.5861110409801397957968489127,"[(9637/12, 7100689/12)]"
9930.i1,9930,-40216500000,1,1.4136391953262011497342269625,"[(118, 503)]"
9930.j1,9930,-26386045650,1,0.23991560024076594602130053966,"[(70, 572)]"
9930.n1,9930,-3253862400,1,2.2153927573712573453225196518,"[(-6, 25)]"
9930.o1,9930,-1787400,1,0.41270644122154342574669605510,"[(3, 3)]"
9930.q1,9930,-75906102067200,1,0.066079656298303626086436730541,"[(86, 1037)]"
9930.r1,9930,-64346400,1,0.11638414502096183225572688122,"[(6, 27)]"
9934.a1,9934,-2543104,1,2.0733990455597777934677110671,"[(635/2, -629/2)]"
9934.b1,9934,-39736,1,6.6802119021578024104027666136,"[(691/2, 16705/2)]"
9934.c1,9934,-39736,1,1.2664460223283526818070511708,"[(1, 3)]"
9934.d1,9934,-2730637127581696,1,8.3112605523826920609041480726,"[(3899/5, 68222/5)]"
9934.f1,9934,-2543104,2,0.36521399228042182085026335140,"[(0, 8), (8, 24)]"
9934.g1,9934,-39736,1,0.74614773846189234355497494008,"[(0, 3)]"
9934.h1,9934,-162758656,2,0.28442954737720381574973618325,"[(49, -1), (51, -25)]"
9935.a1,9935,-4737377166748046875,1,0.57039674533823473152370810985,"[(1605, 937)]"
9935.b1,9935,776171875,1,4.6052545139351290781100791235,"[(-71039/24, 856843/24)]"
9935.c1,9935,1241875,1,0.51063199408514928945108278156,"[(-2, 6)]"
9936.a1,9936,-17408348928,1,0.92307011221739185648820296472,"[(102, 1058)]"
9936.b1,9936,22892544,2,0.19183509123933500507380081774,"[(13, 24), (7, 6)]"
9936.c1,9936,1470884593104,1,0.96817907120733028624027848093,"[(-65, 46)]"
9936.d1,9936,3923690471424,2,0.19314442905944234827357433302,"[(-57, 414), (-11, 368)]"
9936.e1,9936,7243344,1,2.0716220846295022304612732052,"[(-5, 8)]"
9936.f1,9936,635904,1,0.43672353652498014299589322185,"[(37, 8)]"
9936.g1,9936,1430784,1,0.96113657916428416764312811715,"[(-3, 4)]"
9936.h1,9936,34485560784,1,1.2453092084551670293777587628,"[(13, 46)]"
9936.i1,9936,-3708592128,1,0.23011100501462112614249152816,"[(9, 72)]"
9936.j1,9936,-463574016,1,0.54188959317305780585524731036,"[(3, 18)]"
9936.m1,9936,-3656448,1,0.81878727875862746321903627450,"[(9, 23)]"
9936.p1,9936,-12887356578495335497728,1,22.212197920178246902880006698,"[(64624642959129/129263, 435153183617610416128/129263)]"
9936.q1,9936,463574016,2,0.29090689444142682923978585403,"[(3, 18), (21, 72)]"
9936.t1,9936,-29251584,1,0.52895264864056800903363309576,"[(15, 46)]"
9936.u1,9936,-119814488064,1,0.97219131567575584749454601755,"[(325, 5888)]"
9936.v1,9936,375071440896,1,1.4019685102855594804242576579,"[(165, 2048)]"
9936.w1,9936,40697856,1,0.60971250080995266730813489180,"[(13, 32)]"
9936.z1,9936,32431754052864,1,0.24393730660326559452330267622,"[(-51, 828)]"
9936.ba1,9936,635904,1,0.54345527255810775400528133207,"[(-3, 4)]"
9936.bb1,9936,89424,1,1.6324004142351784196992403108,"[(-3, 4)]"
9936.bc1,9936,-87344761798656,1,0.99281102858408015620966634809,"[(-9, 414)]"
9936.bd1,9936,-21324404736,1,0.47859501535180193362649108219,"[(93, 828)]"
9936.bf1,9936,7243344,1,3.2182397447016040561851322817,"[(-2259/7, 36/7)]"
9936.bg1,9936,7243344,1,0.76048201268853301810166440042,"[(3, 18)]"
9936.bi1,9936,-635904,1,1.1938182761983660577256788304,"[(3, 10)]"
9936.bn1,9936,-11446272,1,0.57816945017645317635725531357,"[(9, 4)]"
9936.br1,9936,16688664576,1,1.6183011302829818009608281439,"[(-23, 8)]"
9936.bs1,9936,118674948096,1,0.42820136268702736442792568943,"[(33, 576)]"
9940.g1,9940,-2223522087500000000,1,0.16180348440593747101491137792,"[(5905, 443750)]"
9941.a1,9941,9941,1,0.90202624246834291630457281603,"[(-1, 1)]"
9945.c1,9945,-2416635,1,0.35071405379035230943234650509,"[(4, 4)]"
9945.d1,9945,-38935141171875,1,0.64643225165054486897963898492,"[(31, 433)]"
9945.e1,9945,-20675822821875,1,0.76954778636190156470523279989,"[(127, 1012)]"
9945.f1,9945,-28383717914296875,1,2.2933377925907422595093018047,"[(348, 3037)]"
9946.a1,9946,-5092352,2,0.95929947924361506338103963822,"[(4, 14), (1, 9)]"
9950.b1,9950,-12672320000,1,0.64897462448640962725931556376,"[(65, 465)]"
9950.c1,9950,248750,2,0.58298241039270268985692700131,"[(-1, 3), (-9/2, 39/2)]"
9950.d1,9950,159200000000,1,3.1923282509655774185894525436,"[(63, -16)]"
9950.e1,9950,3980000000000,1,5.9606093634351522279049114322,"[(4621/4, -8951/4)]"
9950.j1,9950,16302080000,2,0.094308929310186514519098845985,"[(42, 99), (26, 19)]"
9950.k1,9950,-77734375000,1,0.40310736914762840067811317236,"[(72, 589)]"
9950.m1,9950,254720000,1,0.30536169573691064759702706405,"[(58, -25)]"
9950.o1,9950,10188800,1,0.25909275550264352488616134313,"[(15, 8)]"
9950.q1,9950,-198005000000000,1,2.0205299971073990252216219983,"[(128, 135)]"
9952.a1,9952,-15401078272,1,1.4024704983322859366777315670,"[(-55/2, 1555/2)]"
9957.a1,9957,9957,1,0.58269216892048096106719762597,"[(3, 0)]"
9958.a1,9958,-5474468394696704,1,2.3351706081860738150457100728,"[(-5086/5, 537003/5)]"
9962.a1,9962,-5419328,2,0.37603957760339005942306091605,"[(9, 29), (3, 9)]"
9963.a1,9963,7263027,1,0.47293343333097278550838895523,"[(-2, 5)]"
9963.c1,9963,-408483,2,0.74316818289908434949095659763,"[(1, 20), (91/3, 458/3)]"
9963.d1,9963,-297784107,1,4.1812699952255485253125727658,"[(46, 174)]"
9963.e1,9963,-2680056963,1,1.1453383717577567251712654296,"[(116, 24)]"
9964.a1,9964,-29971712,1,3.1650037876647450860884417732,"[(19, 82)]"
9965.a1,9965,-31140625,1,0.36312180878399738689446415159,"[(5, 22)]"
9966.a2,9966,-1520386008109056,1,0.26337177269014994741851164259,"[(595, 14198)]"
9966.c1,9966,-956736,2,0.20234996335352065527443048542,"[(3, 4), (-1, 8)]"
9966.e1,9966,-4167542016,1,0.14489149214516500344342878385,"[(51, 370)]"
9966.f1,9966,-167305540807950336,1,0.35272465946024494687014218683,"[(1621, 56213)]"
9966.g1,9966,-5453634384,1,0.22399893136326279365881334730,"[(78, 414)]"
9966.h1,9966,-189883633104,1,0.15099781738777081664831657804,"[(36, 81)]"
9968.a1,9968,-35372524544,1,0.20502905607493864173349012530,"[(115, 1246)]"
9968.b1,9968,-4465664,1,0.47971168551705348341357128773,"[(3, 14)]"
9968.f1,9968,-71450624,1,0.74002718263064992982660694687,"[(2, 14)]"
9968.g1,9968,-315359887587584,1,4.5883735364945923342628502217,"[(2701/15, 3058874/15)]"
9968.i1,9968,-1116416,1,2.8269951147084819448333705827,"[(11, 8)]"
9968.l1,9968,-4572839936,1,7.1719717576107059759156535676,"[(3069/2, 165949/2)]"
